Customer/Merchant ID,Product ID,Policy Type,Premium Amount,Policy Term,Claim Status
CUSPB93LSBR1LF7,PROD122541,Life,97214,15,No Claim
CUSD6QY2VWJ1MR7,PROD122542,Health,146922,18,No Claim
CUS8DGO62Q58AUY,PROD122543,General,120635,6,No Claim
CUSFZX0PH8M8F58,PROD122557,Health,89962,17,No Claim
CUSAO1KVLDHP3A0,PROD122573,General,238126,20,No Claim
CUSW6M9HKHJG4IH,PROD122600,General,135060,24,Claim Filed
CUS3VBC0GUYWISA,PROD122602,Life,120747,20,No Claim
CUSJ52LBRAY5M8Z,PROD122606,General,186434,5,No Claim
931434589510,PROD122608,Life,50070,9,No Claim
CUS15YIUPTW341I,PROD122617,General,238021,19,No Claim
CUSQHDX8V94IRM2,PROD122623,Health,234104,11,No Claim
646442945950,PROD122625,Life,67811,18,No Claim
CUSSHYBREY2IKNI,PROD122626,Health,211584,21,No Claim
CUSSC839CD2RSP2,PROD122627,General,44141,9,No Claim
CUSHFLO0MOHNLX5,PROD122635,Life,99902,20,No Claim
CUS2QW7M4V5DE3B,PROD122636,General,167691,9,No Claim
912538571485,PROD122639,Life,120396,6,No Claim
CUSWU3CG87KGK7D,PROD122643,Health,86634,12,No Claim
CUS8SI77J17VH8H,PROD122644,Health,206517,22,No Claim
CUSXH18STXGKCEZ,PROD122646,Life,233595,20,No Claim
CUSEDHZ9D2F6FMH,PROD122649,General,209198,20,No Claim
CUS249GZ81U8ZHI,PROD122650,Health,140308,19,No Claim
CUS5ZVSYA6WE1XL,PROD122653,General,62003,6,No Claim
CUS76X6HJGNZCLM,PROD122659,Health,68575,6,No Claim
CUS5FIG55C34TDS,PROD122660,General,182745,6,No Claim
CUSW8IJUQD1GOVP,PROD122661,Health,93713,18,No Claim
CUSMOV2ALHKCEBE,PROD122665,Life,51827,13,No Claim
CUSPGVTN4YPKW74,PROD122669,Health,113533,9,No Claim
CUSN5EETUYXPOOC,PROD122672,General,102406,16,No Claim
CUSM7KB6JNP8OY9,PROD122676,Life,220887,15,No Claim
CUSYJFS5PZ6A44B,PROD122683,Life,42974,14,No Claim
CUSL7ARD8Z23W8G,PROD122684,Life,224275,12,No Claim
423747223016,PROD122692,General,155205,12,No Claim
CUSVJ3PTTYZTIEU,PROD122696,Health,200209,15,No Claim
195043831906,PROD122697,General,169854,21,No Claim
CUSC5BJWSJ4CTLU,PROD122698,Health,232243,22,No Claim
CUSDPFGYXWTY3N0,PROD122704,Life,129562,6,No Claim
444878719593,PROD122726,General,207375,25,No Claim
CUSBC7GBR320A5C,PROD122727,General,108527,19,No Claim
CUSO0RQP40YDBTL,PROD122730,Life,66029,8,No Claim
CUSIUPFPKPIJJTV,PROD122731,General,107888,19,No Claim
CUSSGR09R19F9WB,PROD122732,General,28750,8,No Claim
CUSMUSK84L0DDIN,PROD122740,General,245280,11,No Claim
CUSB0PO8BYVPJGX,PROD122743,Life,163060,16,No Claim
CUSMOV2ALHKCEBE,PROD122763,Life,247390,14,No Claim
CUS3NUYNUDI3J5N,PROD122764,Health,174105,12,No Claim
CUSSKZH0SZOHX2H,PROD122766,Life,66884,7,No Claim
CUSUH1Z50QIHKY0,PROD122771,Health,155928,21,No Claim
CUSNH33HR6KZTZK,PROD122775,General,207507,14,No Claim
CUSJUTJSBME8ZGB,PROD122778,Health,213268,10,No Claim
919083230386,PROD122782,General,54232,21,No Claim
CUS9OU7P9DQYCRV,PROD122786,Health,208134,10,No Claim
CUSJA5AUEC309U6,PROD122788,Health,114394,17,Claim Settled
677255663556,PROD122792,General,74880,18,No Claim
CUSMHNEN5A38JNL,PROD122795,General,183725,21,No Claim
CUSG2C2350534NG,PROD122802,Life,161018,13,Claim Settled
CUS2E51YEXW6PL8,PROD122805,Health,246916,11,No Claim
CUS8TCIBOCJOQGL,PROD122817,General,163835,15,No Claim
CUS6QY8X5LD74TH,PROD122823,Life,78694,8,No Claim
CUS4RWJ4HIPFBK6,PROD122825,Life,214139,20,No Claim
CUSW2G4AVF5Z7XN,PROD122827,Health,229777,6,No Claim
CUSUKT1D5O2BLV1,PROD122834,Health,187453,23,No Claim
CUSO80X2545MAN7,PROD122835,Health,146267,10,No Claim
CUS9AG4KQA7YEZA,PROD122850,General,72869,21,No Claim
CUSB85TNTG6GIUS,PROD122851,Health,219327,25,No Claim
CUSD4DJXMVMTYGL,PROD122852,General,52967,16,No Claim
CUSE1FPQQG06E54,PROD122853,General,219244,12,No Claim
CUSTF6LN824TL7J,PROD122855,Health,105386,17,No Claim
CUS9H7ISIPTE5NQ,PROD122862,General,43181,21,Claim Settled
CUS9Y4UGKT41O2Q,PROD122866,General,116351,7,Claim Settled
CUS1QAQLMICV6M5,PROD122878,Health,89483,20,No Claim
400521900295,PROD122882,General,186134,14,No Claim
CUSKHYXOM3FDIXV,PROD122889,General,91856,16,No Claim
CUSV2EODL1OEQEH,PROD122906,General,102452,22,No Claim
CUSRC48PDCS5UA8,PROD122910,General,79369,14,No Claim
CUSNZD9HZKCAZ8R,PROD122913,Health,203822,5,No Claim
983325304475,PROD122920,General,83866,9,No Claim
CUSJ7UPFLN4RXYJ,PROD122921,General,67427,25,No Claim
CUSKF0P22H7PUEM,PROD122929,Life,200664,20,No Claim
436004988558,PROD122939,Life,202131,8,No Claim
CUSUYMTUFS91BGU,PROD122947,Health,32656,15,No Claim
CUS1MC4XWI7G3C3,PROD122956,Health,187301,8,No Claim
CUS9LGZ540E1YGK,PROD122958,Life,234194,23,No Claim
CUSQZUBI2VM5X9V,PROD122959,General,99881,7,Claim Filed
CUS5J8C6L8ZQ3CN,PROD122962,General,204392,6,No Claim
CUSOVLHGNXUE502,PROD122965,Health,191900,16,No Claim
CUSDUUOOZ7PVYA3,PROD122973,Life,247302,17,No Claim
CUS2BCY7TXB60I8,PROD122974,Health,181132,11,No Claim
CUSU67XPCDVVXCF,PROD122976,Health,210160,18,No Claim
CUSI1C106NPRYN5,PROD122978,Health,44833,12,No Claim
CUSDZNFZASXDZJ1,PROD122981,Health,176005,6,Claim Filed
CUSAVKJF4XAO7A3,PROD122982,General,142813,9,Claim Settled
CUSE3SHLUI94ANS,PROD122991,Life,33305,8,No Claim
CUSLT3IJE7XJIW7,PROD122992,General,120177,7,No Claim
811531905227,PROD122996,General,61201,16,No Claim
CUS465N89XNZK61,PROD122997,General,56523,25,Claim Filed
CUSMCCHHU7YCLES,PROD123007,General,107674,6,No Claim
CUS3S2DE1629090,PROD123012,Health,68397,9,No Claim
CUSJ4A0571D1ALY,PROD123013,General,95031,22,No Claim
CUSOAHBF47EQ5RW,PROD123018,General,40918,15,No Claim
CUSSPA6NCPXLGRD,PROD123020,General,26253,23,No Claim
CUSO1N7J0MVRE1M,PROD123021,Life,122749,18,No Claim
CUSS58BQZACGBVQ,PROD123022,Life,57355,14,No Claim
CUSD2R9LNR7CZAH,PROD123024,Life,198408,12,No Claim
CUS1XILARP96V1L,PROD123029,General,225343,24,No Claim
CUSCWRI6H8BPTEE,PROD123030,Life,139430,9,Claim Filed
CUS8KY3QUZNUKQO,PROD123038,Life,139873,6,No Claim
CUSTTN1HM8V5T53,PROD123047,Life,178329,9,No Claim
CUSUPXW4WVSV1RS,PROD123053,General,91893,13,No Claim
CUSYY3J1LU0LGUE,PROD123056,Life,193685,9,No Claim
CUSMPLRPMXYRAEO,PROD123058,Health,115255,11,No Claim
CUSEGTPCBFONH6F,PROD123067,Life,127355,6,No Claim
CUS9KT9EZ29GU65,PROD123074,General,203681,14,No Claim
CUSCTP309UDFQ9C,PROD123077,Life,199716,12,No Claim
CUSAPQFYAM7UQY6,PROD123083,General,235266,24,No Claim
CUSNG3DOWRSGBCT,PROD123091,Health,41367,9,No Claim
CUSEJ908CZGF0H3,PROD123096,Life,73290,15,No Claim
618840716909,PROD123109,Health,48793,13,No Claim
CUSAI3CE0DTFI67,PROD123112,Life,172215,13,No Claim
CUSF5F2BTSNQBE0,PROD123115,General,205381,18,No Claim
CUS717VWP66J937,PROD123116,General,220220,13,No Claim
493843221902,PROD123118,Life,145805,24,No Claim
CUSULIIX8GFVEA5,PROD123119,Health,95573,23,No Claim
CUSVSU3FUEB0JGX,PROD123121,Life,176677,16,No Claim
CUSRZVCPU1W93FQ,PROD123127,Life,117352,5,No Claim
CUSOVGDU35H2ZSI,PROD123132,Health,213903,6,No Claim
CUS0QJ7FTWD25MI,PROD123133,Health,217825,18,No Claim
CUSW62JMQLQ3432,PROD123135,Health,194135,16,No Claim
CUS2WD6ISXRIO78,PROD123137,Health,95970,20,No Claim
CUSR1KCUWD53LO7,PROD123148,General,238974,11,No Claim
739626385968,PROD123150,Health,205166,8,No Claim
CUSE1MC3SDIHJ6W,PROD123152,Health,194958,21,No Claim
CUS2JGWJZQE061Q,PROD123163,Life,240617,14,No Claim
CUSS4TO3RVEB4EF,PROD123164,General,240726,16,No Claim
975987570795,PROD123165,Health,41433,24,No Claim
CUSWLHMN2BOJP5D,PROD123166,Health,92418,6,No Claim
CUSNWQVESEUQZ85,PROD123170,Health,38193,25,No Claim
CUSA1IG6M0MPYVN,PROD123172,Health,89813,6,No Claim
767789168350,PROD123179,Life,119778,14,No Claim
CUSARGHNC2B3D5P,PROD123182,Health,42423,17,No Claim
CUSDZ36WGNGXMO8,PROD123184,General,78477,5,No Claim
CUS43OAE95DBZM5,PROD123186,Health,233852,9,No Claim
CUSUP8JGOSFESKL,PROD123198,Health,227463,18,No Claim
CUSVFU4JPX5I4BV,PROD123203,Life,117716,21,No Claim
CUSDVV0U8LO5X16,PROD123204,Health,151913,16,No Claim
CUSCFQCQED0FVZ3,PROD123207,Health,185871,16,No Claim
120521493027,PROD123216,General,232530,6,No Claim
CUS8UP8ZG759EYL,PROD123217,Life,140270,19,No Claim
567706739802,PROD123220,Health,183788,23,No Claim
CUSINW9NCNQDCN1,PROD123222,General,93977,12,Claim Settled
306490978378,PROD123226,Life,74667,8,No Claim
CUSBN993BKLNDA3,PROD123229,General,102031,23,No Claim
CUSDXES8XASCO9U,PROD123232,Life,234755,21,No Claim
CUSN2LWQV1UR1PY,PROD123235,General,85731,8,No Claim
791286978347,PROD123240,General,127957,23,No Claim
CUSVJ4UMSG9SX3K,PROD123242,Health,107189,19,No Claim
CUS471IFV9DHWAG,PROD123244,Life,173023,18,No Claim
965130278566,PROD123246,General,160921,22,No Claim
CUSUMQTIM9QFB8K,PROD123247,Life,159227,6,No Claim
683975792508,PROD123260,General,90926,21,No Claim
CUSXHKZ4T5G5WJ5,PROD123261,Life,205555,21,No Claim
CUS7BIVVX6LAII0,PROD123262,Life,147016,10,No Claim
CUSPT9MGPCKACEN,PROD123269,Health,133922,14,No Claim
CUS1XPHP6K0ICAA,PROD123273,Life,187434,9,No Claim
CUSFB6G880C13WF,PROD123275,General,182660,21,No Claim
CUSNFJ9DRTFUBHR,PROD123280,Health,187164,17,No Claim
CUSRJ0VZLC6OJUR,PROD123281,Life,48945,17,No Claim
CUSK96KIMEOBAI8,PROD123289,General,92484,13,Claim Settled
CUS05VOW78AOGNI,PROD123293,General,87698,22,No Claim
CUS5XV17URYKFD2,PROD123296,Life,54219,16,No Claim
CUSH7W2IVOGTS0X,PROD123301,Life,120172,18,No Claim
CUSFNGQYMF63CMQ,PROD123307,General,49234,14,No Claim
CUSLMTKYU1TDW8P,PROD123308,Life,122737,23,No Claim
CUSCKCTRQLN03EE,PROD123311,Health,81533,12,No Claim
CUSMFLWYGQRHT61,PROD123314,Life,152697,22,No Claim
CUSTKQOK8YBF6BL,PROD123319,Health,103526,21,No Claim
CUSS95GNQCEIFVV,PROD123322,Life,189030,16,No Claim
CUSSF2R7KEQCZFX,PROD123326,Health,188219,16,No Claim
CUS4MOOML43XLXS,PROD123329,Health,233124,24,No Claim
CUS174ZZB727FOR,PROD123330,Health,241898,7,No Claim
CUS33TR11TSWBQ9,PROD123334,Health,48811,21,No Claim
CUSA3WX6ILJ42CW,PROD123348,General,230097,21,Claim Settled
CUSDQUD9U6FMQLJ,PROD123351,Life,120348,14,No Claim
CUSGZX4198ISTIM,PROD123354,Health,103175,14,No Claim
CUSGW7GX5AQKMSA,PROD123361,General,158412,7,No Claim
CUSSB1DYK48ZDPY,PROD123363,Health,72644,24,No Claim
CUS4EFF1GV22GEY,PROD123372,General,211212,5,No Claim
362407376101,PROD123374,Health,229645,5,No Claim
CUS4XL69DH0905R,PROD123376,Health,242343,14,No Claim
CUSABBF8VTHHG38,PROD123386,Life,247257,9,No Claim
CUS79U4DT115KIR,PROD123389,General,207365,11,No Claim
CUS7SM2511TAE8Q,PROD123391,Life,211225,20,No Claim
CUSTJPCFV7HS1TL,PROD123392,Life,29344,16,No Claim
CUS77XO3522MKOQ,PROD123395,General,136604,13,No Claim
CUSR1E8UXTR13IT,PROD123396,Life,195129,16,No Claim
CUSJYZOZWX67KJK,PROD123409,Health,163125,10,No Claim
CUSYPVBJJL96PLA,PROD123420,Health,191845,20,No Claim
CUSF35R0HT2R32N,PROD123425,Life,211068,13,No Claim
CUS3V9ZS4BF1Q2B,PROD123426,Life,243009,17,No Claim
CUSKINGK9UHCJ6I,PROD123432,Life,41665,10,No Claim
CUS3NPUVROPHMJ6,PROD123447,General,47961,9,No Claim
CUSJ0ZA4PJ0RF16,PROD123452,General,222505,19,No Claim
CUSYT4OHA4ZHORO,PROD123453,General,91622,20,No Claim
CUSXR2YQ373ZN5R,PROD123457,General,31412,7,No Claim
CUS2C0WDB0ECGKZ,PROD123459,Life,159506,10,No Claim
CUSMJB73DYWSZ4X,PROD123467,Life,30281,5,No Claim
CUSC8FU10H7A1FF,PROD123482,General,222631,22,No Claim
CUSN1XSMIZABVUV,PROD123489,Health,129434,21,No Claim
899257873454,PROD123501,Health,176560,10,Claim Filed
CUSB8PWREPB15AV,PROD123502,Life,128313,8,No Claim
CUSPCSRWALVSI6X,PROD123503,Life,73721,24,No Claim
CUSASFEN0B09ZIV,PROD123514,General,121545,24,No Claim
CUSCLVVAGY1E6WW,PROD123516,Health,130678,21,No Claim
CUS5YGQTJZV37EA,PROD123523,General,242485,20,No Claim
881256473605,PROD123524,Life,130213,19,No Claim
CUSIP8R6BOODWZU,PROD123525,Life,113576,10,No Claim
CUSGE1JWESGKPL7,PROD123533,Health,189411,5,No Claim
CUSVAJE3GRGZXFQ,PROD123538,Life,106116,15,No Claim
CUSK4RQJWOJWF50,PROD123541,General,53553,22,No Claim
CUSPQCN9FZBPFZM,PROD123548,Life,181214,20,No Claim
753241376301,PROD123569,General,117953,17,No Claim
CUSLTTF5MCHA3CU,PROD123571,Life,70997,10,No Claim
CUSNA7HN98X16F4,PROD123577,Life,91786,19,No Claim
CUSA4XGOPTZPVG2,PROD123581,Health,27076,10,No Claim
CUSJDHPN2ZTMTG0,PROD123582,Health,204211,13,No Claim
CUSW2C3F52KQFCB,PROD123583,Life,236089,19,No Claim
CUSDDR3BS62IK2D,PROD123584,Life,208877,6,No Claim
CUSKMV1PUB4YIMG,PROD123585,Life,157872,14,No Claim
CUSNZOB2E83JTR0,PROD123592,Health,152386,24,No Claim
CUSPJYY4FC9KTQI,PROD123596,General,87310,19,No Claim
CUSIXCIJQN6C4W7,PROD123600,Health,55939,6,No Claim
CUSPHTN0UONQAIP,PROD123613,Life,180699,19,No Claim
CUSTC2SCR8SW5UT,PROD123614,General,33426,13,No Claim
CUS4S4FW00R3FDT,PROD123617,General,30917,20,No Claim
CUSU66KFZNFQ2YR,PROD123618,Health,142583,24,No Claim
CUS1LI8ARE104RP,PROD123624,Health,210445,24,No Claim
CUS16O9BQ5WH9DP,PROD123626,Health,218033,8,No Claim
CUSDGDBRNID5R6D,PROD123635,General,222498,25,No Claim
CUSGRKGUH7L6BPX,PROD123639,Life,241124,5,No Claim
CUS84B7KLZTSKND,PROD123641,General,171499,11,No Claim
CUS3YPQ5LYYP6S0,PROD123642,Life,236168,19,No Claim
CUSV80HD46EK38B,PROD123645,General,220721,23,No Claim
CUSHT4YPRTNDJNI,PROD123646,Life,164292,15,No Claim
CUSJKAIE51RT72D,PROD123651,General,192270,11,No Claim
CUSSNAEG7W1RACZ,PROD123655,General,127459,11,No Claim
203384229283,PROD123656,General,174504,15,No Claim
373991045853,PROD123657,Life,232556,9,No Claim
903040086436,PROD123658,General,249068,21,No Claim
CUSENTHBI6OFCBL,PROD123687,Health,249526,25,Claim Settled
CUS4XPYHAH8CROH,PROD123695,General,78669,22,No Claim
CUSDQC4W7DKKQYB,PROD123698,Life,242943,20,No Claim
CUS1GB0WX4L14P6,PROD123701,Life,62276,20,No Claim
CUSLI0DSOXE8EI2,PROD123704,General,44912,10,No Claim
CUSKTPV4CJLWY1X,PROD123705,General,173681,8,No Claim
CUSVJWZ1ZEAAWTQ,PROD123707,General,161670,15,No Claim
CUS767Z4RNPQKRY,PROD123713,General,154698,14,Claim Settled
CUS074GNRB0IWTT,PROD123715,Health,167313,14,No Claim
CUS1WKM7HVJ13AI,PROD123721,Life,33286,19,Claim Settled
591032415411,PROD123726,Health,248782,22,No Claim
CUSA3DADDUNTYZK,PROD123737,Life,195398,13,No Claim
CUS6ZPI288H23TU,PROD123745,Life,39044,12,No Claim
CUSXJ6Q2WSWSB3Z,PROD123748,General,174335,23,No Claim
CUS2AB9TDPVCMDF,PROD123749,Health,28180,18,No Claim
364378175534,PROD123752,Health,157931,14,No Claim
CUSVPRZBYJJI6ND,PROD123760,General,49648,12,No Claim
CUS4MAL2SWZWMPU,PROD123761,Life,198965,5,No Claim
CUSFMMEN4052W8L,PROD123762,Life,82353,11,No Claim
CUSO1QZ9B6S3F78,PROD123763,Health,242858,25,No Claim
CUSFDAP1YRUHG2G,PROD123766,General,154222,12,No Claim
325582845312,PROD123770,Health,116073,14,Claim Filed
CUSNO2A17GYAFH8,PROD123777,General,130316,9,No Claim
CUSR7O1CHKLZJ3D,PROD123780,Life,147508,21,No Claim
CUSWLLOF0EWW6Q3,PROD123783,Health,112949,20,No Claim
CUSIUE0XPH8IGZ3,PROD123786,Life,134741,9,No Claim
CUSD2DTC6L45DOP,PROD123797,Health,208366,25,No Claim
CUS3YTLJTXSRH6D,PROD123799,General,101894,9,No Claim
CUSI6VDXFVUEAF8,PROD123812,General,214055,24,No Claim
CUS280EHIWA4RCE,PROD123815,Life,43613,5,No Claim
711267517370,PROD123817,General,241083,19,No Claim
CUSLPK8CTNBK05W,PROD123820,Health,125090,11,No Claim
CUS80M7Q6PW1Z4R,PROD123827,General,248755,17,No Claim
908502689636,PROD123833,Health,138626,15,No Claim
CUSV445DWGN2OVO,PROD123840,General,77077,19,No Claim
CUSZJRH9FIOQ7A6,PROD123843,Health,203661,24,No Claim
CUSTPNA7OGPJVAE,PROD123844,General,235725,6,No Claim
CUSBH70Z6QGEAJX,PROD123851,General,195096,12,No Claim
CUSBD7EXKV50VSJ,PROD123852,Life,151483,5,No Claim
144392205931,PROD123859,Health,150528,22,No Claim
681995735489,PROD123860,Health,236351,24,No Claim
895618867192,PROD123864,Life,137825,18,Claim Settled
CUSV5L8UF8M7EIT,PROD123870,General,192836,25,Claim Settled
CUSG1S1RBZEDEPA,PROD123876,General,150588,12,No Claim
CUSVLTBIDXTI905,PROD123879,Life,128804,6,No Claim
CUSVKYM1IV2DGI0,PROD123883,Health,215858,9,No Claim
415799532417,PROD123885,Life,118546,17,No Claim
CUSJOW0Z874RBJC,PROD123890,Health,197922,15,No Claim
CUSHZCRYN7NLSH7,PROD123893,Life,43546,22,No Claim
CUSN9GF8KYASD39,PROD123894,Health,242562,23,No Claim
CUS54FWOL71JWTQ,PROD123895,Health,46323,10,No Claim
CUSO0CQ5VUQ0CBW,PROD123896,Health,43214,12,No Claim
980856988742,PROD123898,Health,232985,24,No Claim
CUS9FVHBMFXF3TD,PROD123899,General,56041,8,No Claim
CUS2J5ZB4FH5BF3,PROD123901,Life,36541,21,No Claim
CUSYYK9VJQCIRVO,PROD123909,General,241267,6,No Claim
CUSCM4D1CXY4TAY,PROD123919,Health,141629,5,No Claim
CUSL5H168287SF1,PROD123923,Life,101165,12,Claim Filed
CUSHXXH7RTIJP4J,PROD123926,Life,196227,21,No Claim
CUSF43SUO70WTJH,PROD123933,General,76910,21,No Claim
CUS6HLS3NZDJPM2,PROD123942,Health,89952,16,Claim Filed
CUSXVEE8LJPEYSY,PROD123947,Health,221457,15,No Claim
CUSBB0NXHF7BKKS,PROD123952,Health,246109,17,No Claim
CUSRI7JBCWWMM03,PROD123955,Health,248508,11,No Claim
CUS2Y4LEFL6S24E,PROD123957,Health,40264,20,No Claim
CUSXPLK1CMQGG3W,PROD123965,Health,87656,13,No Claim
CUS00J1TVH1QWC7,PROD123969,Life,38426,13,No Claim
CUSN5IO7R6FWKBZ,PROD123970,General,128731,11,No Claim
CUSO5H6VPRPI6FT,PROD123976,Health,204627,14,Claim Settled
570877638092,PROD123980,General,60722,21,No Claim
CUSFMS2IQGOVX05,PROD123983,General,36694,16,No Claim
CUSBDPA5MS0IT1V,PROD123987,Life,55352,12,No Claim
CUS3N9EW3CCNUR9,PROD123995,General,192536,23,No Claim
CUS7JKZWFB9CRMB,PROD123997,General,136774,9,No Claim
CUSZ9ZY4IGK6ORJ,PROD123999,Health,187618,17,No Claim
CUSHKRSEEV6NWQM,PROD124007,General,170049,19,No Claim
CUSDRSJFJ277UQQ,PROD124016,Health,68809,14,No Claim
CUSVO0EN9UU2Y4I,PROD124017,General,230245,8,No Claim
CUSFM4GNDU4DJAP,PROD124019,Life,33263,15,Claim Filed
CUSX2KB7LTKJX09,PROD124021,General,141412,25,Claim Settled
290785988961,PROD124023,Health,42072,13,No Claim
CUS3T46KK7DRIZB,PROD124028,Health,171450,23,No Claim
CUSWO77MPJN343Q,PROD124034,Life,177894,24,No Claim
CUSEUBDVYR47WIN,PROD124039,Life,227378,18,No Claim
243010160319,PROD124043,Health,165946,6,No Claim
CUS9DLBNP7HPTE6,PROD124044,Life,191154,9,No Claim
CUSW23AJDD98K7W,PROD124046,General,204243,7,No Claim
CUSNQHUJ0CTXPDC,PROD124057,General,32635,17,No Claim
CUSR6QSM7IEPR6L,PROD124063,Life,97934,17,No Claim
CUSFW9MSS0UPY8E,PROD124071,General,233541,10,No Claim
CUSEOQ4YRP5GE09,PROD124076,Life,176350,17,No Claim
CUS6TIDYXMWWA0M,PROD124077,Health,38834,9,No Claim
CUS6W8GRL0CBJI9,PROD124084,Health,72478,8,No Claim
CUSI8IJCO7DY6PG,PROD124086,Health,61910,8,No Claim
CUSWO07B84M34TU,PROD124098,General,229836,13,No Claim
CUSGE58WK1DUFXU,PROD124099,Life,145490,14,No Claim
CUS6PFQ11BBK6M5,PROD124104,Health,235811,5,Claim Settled
CUSNNB5KFQ5RUPH,PROD124110,General,249497,6,No Claim
CUSUML3SOJPX16F,PROD124111,General,237683,18,No Claim
CUSQ5HEO1SUF2H2,PROD124115,Life,72283,10,No Claim
CUSSM5JQJE4PQWU,PROD124124,Life,104885,10,No Claim
CUSHEYZKWEOAKSL,PROD124136,Life,95773,25,No Claim
772776437288,PROD124138,Life,167552,25,No Claim
CUSS1DE9JV8O07Z,PROD124143,Life,27586,10,No Claim
CUSBAFMJ7ZUYZU9,PROD124147,Life,92147,19,No Claim
CUSY853J5SFMZQR,PROD124155,Health,50910,14,No Claim
CUSTE3BXTDYXVYD,PROD124157,Health,157629,15,No Claim
CUSQIKQ0ZJCDECZ,PROD124163,Life,123067,25,No Claim
CUSWUEXGSKH2FBT,PROD124167,General,118989,24,No Claim
CUSN9GF8KYASD39,PROD124169,Life,145624,18,No Claim
CUS29JFL5CJU8WL,PROD124175,Health,211325,15,No Claim
CUSGA5AEG9174NR,PROD124176,General,229406,23,No Claim
CUS4GUDIC4TRBAR,PROD124191,Health,77890,17,No Claim
CUS1MC4XWI7G3C3,PROD124196,General,48284,25,No Claim
403106975184,PROD124202,General,121524,10,No Claim
CUSPA147OLT0UFH,PROD124205,General,164002,23,No Claim
CUSRVZSQZUCK9O6,PROD124206,General,119801,25,No Claim
CUSVVP8RYAQRWKY,PROD124207,General,110388,13,No Claim
CUSZJET535EMNJG,PROD124213,Life,249113,23,No Claim
CUSPRCVA140RZOC,PROD124216,Health,95354,15,No Claim
CUSVD08NZ394NVE,PROD124217,Health,186184,5,No Claim
CUSTQHHE0QH1XJN,PROD124223,Health,210554,5,No Claim
CUSEL5CVRCAJGJV,PROD124229,Health,112811,16,No Claim
CUS5B3ONXB930BZ,PROD124232,Life,61443,22,No Claim
CUSIN4XZTW15W5N,PROD124242,General,103643,10,No Claim
CUS8RLR4GVOH6DI,PROD124243,Health,197059,16,No Claim
CUSMA2HMMTX3T9E,PROD124251,Life,168423,5,No Claim
CUSF4KC5VX5Y8KT,PROD124253,Life,248744,21,No Claim
CUSTSD2SBZMPEI6,PROD124255,General,59348,6,No Claim
CUSDRQFVFA5QUB0,PROD124258,Life,96284,13,No Claim
CUS3EFEAKLSSZ71,PROD124264,Life,148405,13,No Claim
CUS97JJKG866AWC,PROD124265,Health,40076,16,No Claim
CUSMPBUYCXHOYME,PROD124268,General,35122,24,No Claim
CUSI2F8RPJX0WUZ,PROD124269,General,238477,7,No Claim
CUSNL384XG08GSG,PROD124272,Health,222883,16,No Claim
394647008151,PROD124275,General,150333,6,No Claim
CUS1GSHC9MVE12T,PROD124285,Health,236096,8,No Claim
CUSDSCS5M4EVUGU,PROD124288,Health,165770,23,No Claim
CUSRXONBNPJDN2M,PROD124294,Life,218998,9,No Claim
165650265395,PROD124295,Life,209179,6,No Claim
CUSXUA4DQXIN672,PROD124300,Life,93474,18,No Claim
CUS6ULLB7NMT4E8,PROD124307,General,49444,18,No Claim
CUS20NAJ4OWI713,PROD124314,Life,115647,20,No Claim
CUS8GY4TTTFBN2O,PROD124317,Life,81949,13,No Claim
CUSRK3FY2GDILFL,PROD124321,Life,131475,16,No Claim
CUSU3LEIF05KIYL,PROD124322,General,140312,6,No Claim
CUS8453GZC3OQBK,PROD124327,Life,110790,21,No Claim
CUS0W8DCE3MOFDP,PROD124332,Life,50762,24,No Claim
CUSOS08FFF55V6T,PROD124339,Health,219211,15,No Claim
CUSFUW2S0OTC24B,PROD124340,General,138080,12,No Claim
CUSF8XANPMIJD8R,PROD124341,Life,225273,5,No Claim
CUSPXA6K56P0N6D,PROD124352,Health,164608,16,No Claim
CUSG4NGZQGOMA08,PROD124365,Health,224885,8,No Claim
CUS8I8DF70P2LR5,PROD124370,General,155351,13,No Claim
CUS1Q0TCJAO5UAO,PROD124377,Health,50879,22,No Claim
CUSWXPZ2T5AW2C1,PROD124378,General,132483,6,No Claim
CUS3WNBEMP803HT,PROD124384,General,191878,22,No Claim
CUSNX6E7G1LUQFG,PROD124402,General,121272,12,No Claim
CUSFGHVWUWFQWAH,PROD124403,Life,120868,25,No Claim
CUSUKPI6T7XNBKL,PROD124405,Health,227013,6,No Claim
CUS8YEKUJIIDEA1,PROD124409,General,229089,5,No Claim
CUSLDIJVW88NWKN,PROD124418,General,228223,11,No Claim
CUSLHYFT396QBV3,PROD124420,Health,213533,7,No Claim
CUSGKF5QSV8KTO0,PROD124421,General,101572,20,Claim Settled
CUSUGOY86SMI9U1,PROD124424,Health,186983,8,No Claim
CUS97OWU04E4JRK,PROD124433,Life,66773,19,No Claim
CUSKH2PRANQ3V1U,PROD124437,Health,108687,13,No Claim
178972513400,PROD124438,Life,187621,13,No Claim
CUS9H54K3A4OEBP,PROD124439,General,65415,5,Claim Settled
CUS6H8XNEEU68ML,PROD124449,Health,184571,19,No Claim
CUSP4X4A4MCDY91,PROD124460,General,125105,8,No Claim
CUS70FL17TJ3RGQ,PROD124462,General,142826,18,No Claim
CUSSL76HK0YIFWK,PROD124469,General,101783,11,No Claim
CUSBWTAI0JL7TZW,PROD124472,Life,29099,12,No Claim
