Customer/Merchant ID,Lead Source,Lead Status,Follow-up Date,Remarks
YESB52842173,Walk-in,In Progress,2024-07-24 00:00:00,KYC Pending
YESB26031432,Referral,Converted,2024-12-21 00:00:00,Interested in HL
YESB80222477,Digital Campaign,Lost,2024-05-19 00:00:00,KYC Pending
YESB62937484,Referral,In Progress,2024-07-12 00:00:00,Wait for salary credit
YESB15194647,Digital Campaign,Lost,2024-04-28 00:00:00,KYC Pending
YESB31302843,Referral,In Progress,2024-04-10 00:00:00,Wait for salary credit
YESB56792803,Walk-in,Lost,2024-02-24 00:00:00,Called for FD
YESB26991844,Referral,Lost,2024-12-31 00:00:00,KYC Pending
YESB86079844,Walk-in,Converted,2024-02-09 00:00:00,KYC Pending
YESB33086387,Digital Campaign,In Progress,2024-08-15 00:00:00,KYC Pending
YESB28179527,Referral,In Progress,2024-05-31 00:00:00,Called for FD
YESB11309500,Walk-in,Converted,2024-10-20 00:00:00,Called for FD
YESB73868745,Digital Campaign,Lost,2024-09-04 00:00:00,Wait for salary credit
YESB83906140,Digital Campaign,Converted,2024-06-30 00:00:00,KYC Pending
YESB31616295,Walk-in,Converted,2024-05-28 00:00:00,Interested in HL
YESB59297916,Digital Campaign,In Progress,2024-09-30 00:00:00,Interested in HL
YESB72775053,Digital Campaign,Converted,2024-07-10 00:00:00,Called for FD
YESB39288368,Walk-in,Converted,2024-11-28 00:00:00,Wait for salary credit
YESB35229346,Digital Campaign,Lost,2024-06-26 00:00:00,KYC Pending
YESB86060138,Walk-in,In Progress,2024-10-25 00:00:00,Wait for salary credit
YESB13285250,Referral,Lost,2024-08-30 00:00:00,Interested in HL
YESB40192125,Digital Campaign,Converted,2024-12-14 00:00:00,KYC Pending
YESB64745618,Walk-in,In Progress,2024-05-21 00:00:00,Interested in HL
YESB20762951,Digital Campaign,In Progress,2024-01-23 00:00:00,Wait for salary credit
YESB35324079,Referral,Converted,2024-11-09 00:00:00,Interested in HL
YESB78480448,Digital Campaign,Converted,2024-12-24 00:00:00,KYC Pending
YESB35497225,Digital Campaign,In Progress,2024-03-10 00:00:00,KYC Pending
YESB38554671,Referral,Lost,2024-03-19 00:00:00,Wait for salary credit
YESB76533888,Referral,In Progress,2024-06-20 00:00:00,Called for FD
YESB67172033,Digital Campaign,Converted,2024-01-06 00:00:00,Interested in HL
YESB15777450,Walk-in,Converted,2024-06-19 00:00:00,KYC Pending
YESB46051541,Referral,In Progress,2024-04-04 00:00:00,KYC Pending
YESB49446251,Walk-in,In Progress,2024-09-27 00:00:00,Called for FD
YESB47853505,Referral,In Progress,2024-03-24 00:00:00,Interested in HL
YESB47513777,Referral,Lost,2024-05-17 00:00:00,Wait for salary credit
YESB55050477,Referral,Converted,2024-01-10 00:00:00,KYC Pending
YESB85060910,Walk-in,Converted,2024-10-01 00:00:00,Called for FD
YESB15230700,Referral,Lost,2024-07-26 00:00:00,Called for FD
YESB47479811,Walk-in,Lost,2024-03-18 00:00:00,KYC Pending
YESB76027488,Referral,Converted,2024-01-12 00:00:00,Called for FD
YESB31098085,Walk-in,In Progress,2024-11-26 00:00:00,Called for FD
YESB91571552,Digital Campaign,Lost,2024-01-08 00:00:00,Interested in HL
YESB94281353,Referral,Lost,2024-07-06 00:00:00,KYC Pending
YESB60900739,Referral,In Progress,2024-02-17 00:00:00,KYC Pending
YESB60792102,Walk-in,In Progress,2024-01-26 00:00:00,Interested in HL
YESB53826290,Referral,Lost,2024-08-17 00:00:00,Wait for salary credit
YESB49861886,Referral,Lost,2024-12-12 00:00:00,KYC Pending
YESB91698293,Referral,In Progress,2024-02-12 00:00:00,Interested in HL
YESB40623906,Digital Campaign,Lost,2024-04-27 00:00:00,Called for FD
YESB25725410,Digital Campaign,Converted,2024-07-06 00:00:00,Wait for salary credit
YESB38142872,Walk-in,Converted,2024-06-17 00:00:00,KYC Pending
YESB25691982,Digital Campaign,Lost,2024-09-04 00:00:00,Wait for salary credit
YESB92741245,Digital Campaign,Lost,2024-10-16 00:00:00,KYC Pending
YESB17335212,Digital Campaign,In Progress,2024-11-09 00:00:00,Wait for salary credit
YESB28269029,Digital Campaign,In Progress,2024-08-26 00:00:00,Wait for salary credit
YESB19291879,Digital Campaign,Converted,2024-04-15 00:00:00,Interested in HL
YESB83408638,Walk-in,Lost,2024-10-02 00:00:00,KYC Pending
YESB41627364,Referral,In Progress,2024-08-11 00:00:00,KYC Pending
YESB69999143,Referral,In Progress,2024-11-02 00:00:00,Called for FD
YESB36694713,Referral,In Progress,2024-11-08 00:00:00,KYC Pending
YESB62948233,Referral,Lost,2024-12-25 00:00:00,Wait for salary credit
YESB97598638,Digital Campaign,Lost,2024-11-11 00:00:00,Interested in HL
YESB92842898,Digital Campaign,Lost,2024-04-16 00:00:00,Wait for salary credit
YESB85563907,Referral,Lost,2024-08-13 00:00:00,Wait for salary credit
YESB49090325,Walk-in,Lost,2024-06-01 00:00:00,Interested in HL
YESB80079560,Walk-in,Converted,2024-11-11 00:00:00,Called for FD
YESB96444767,Referral,Converted,2024-07-01 00:00:00,Interested in HL
YESB54903056,Walk-in,Converted,2024-05-20 00:00:00,Wait for salary credit
YESB87981655,Digital Campaign,Converted,2024-04-19 00:00:00,Interested in HL
YESB83740273,Referral,Lost,2024-04-12 00:00:00,Wait for salary credit
YESB79789088,Digital Campaign,In Progress,2024-06-03 00:00:00,Called for FD
YESB11710624,Digital Campaign,In Progress,2024-09-12 00:00:00,Interested in HL
YESB16534816,Walk-in,Lost,2024-09-09 00:00:00,KYC Pending
YESB22358667,Digital Campaign,Converted,2024-07-23 00:00:00,Interested in HL
YESB64100174,Referral,In Progress,2024-06-26 00:00:00,KYC Pending
YESB35881884,Walk-in,Converted,2024-09-15 00:00:00,Called for FD
YESB17676062,Walk-in,Lost,2024-06-15 00:00:00,KYC Pending
YESB96889804,Walk-in,Lost,2024-02-05 00:00:00,KYC Pending
YESB38430078,Referral,Converted,2024-01-02 00:00:00,Interested in HL
YESB46618648,Referral,Converted,2024-01-01 00:00:00,Called for FD
YESB64837889,Digital Campaign,Converted,2024-07-20 00:00:00,KYC Pending
YESB78578903,Digital Campaign,Lost,2024-02-03 00:00:00,KYC Pending
YESB41702548,Digital Campaign,In Progress,2024-05-19 00:00:00,Interested in HL
YESB21315412,Referral,Lost,2024-06-09 00:00:00,Called for FD
YESB77952114,Digital Campaign,Lost,2024-03-24 00:00:00,Wait for salary credit
YESB46067880,Walk-in,Lost,2024-08-01 00:00:00,KYC Pending
YESB70487292,Digital Campaign,Converted,2024-12-11 00:00:00,KYC Pending
YESB81111685,Walk-in,Lost,2024-11-16 00:00:00,Interested in HL
YESB88735436,Walk-in,Converted,2024-12-07 00:00:00,Interested in HL
YESB81890310,Walk-in,Lost,2024-04-12 00:00:00,KYC Pending
YESB92601305,Digital Campaign,In Progress,2024-03-07 00:00:00,Called for FD
YESB95303022,Walk-in,In Progress,2024-09-06 00:00:00,Interested in HL
YESB42515330,Referral,In Progress,2024-10-28 00:00:00,Called for FD
YESB41059015,Digital Campaign,In Progress,2024-04-29 00:00:00,Interested in HL
YESB94452764,Digital Campaign,Lost,2024-08-15 00:00:00,Wait for salary credit
YESB64621166,Walk-in,In Progress,2024-05-12 00:00:00,Called for FD
YESB75604003,Walk-in,Converted,2024-08-11 00:00:00,Interested in HL
YESB85696099,Digital Campaign,Converted,2024-08-04 00:00:00,KYC Pending
YESB70356605,Referral,Lost,2024-05-27 00:00:00,KYC Pending
YESB36516479,Digital Campaign,Converted,2024-09-23 00:00:00,Called for FD
YESB45884851,Walk-in,Converted,2024-07-08 00:00:00,KYC Pending
YESB22136835,Walk-in,Converted,2024-05-18 00:00:00,KYC Pending
YESB92112786,Walk-in,Lost,2024-11-23 00:00:00,Called for FD
YESB44005172,Referral,In Progress,2024-09-05 00:00:00,KYC Pending
YESB74010376,Walk-in,Lost,2024-10-18 00:00:00,Called for FD
YESB17878900,Digital Campaign,In Progress,2024-09-06 00:00:00,Wait for salary credit
YESB91360340,Referral,In Progress,2024-12-01 00:00:00,Interested in HL
YESB30795443,Walk-in,Converted,2024-03-14 00:00:00,Called for FD
YESB28269648,Walk-in,Converted,2024-06-08 00:00:00,KYC Pending
YESB80796881,Walk-in,In Progress,2024-09-19 00:00:00,Wait for salary credit
YESB82430137,Digital Campaign,Converted,2024-03-03 00:00:00,Interested in HL
YESB32216418,Referral,Converted,2024-05-23 00:00:00,Interested in HL
YESB26798754,Referral,Lost,2024-06-16 00:00:00,KYC Pending
YESB24128325,Walk-in,In Progress,2024-08-09 00:00:00,Called for FD
YESB99742787,Digital Campaign,Converted,2024-05-09 00:00:00,Interested in HL
YESB35422424,Walk-in,Converted,2024-08-11 00:00:00,Wait for salary credit
YESB40070009,Walk-in,Lost,2024-06-13 00:00:00,Called for FD
YESB35265133,Walk-in,Lost,2024-09-06 00:00:00,Interested in HL
YESB46691258,Referral,Converted,2024-01-17 00:00:00,Wait for salary credit
YESB83509473,Digital Campaign,Converted,2024-04-04 00:00:00,Wait for salary credit
YESB84694553,Referral,Converted,2024-09-11 00:00:00,Wait for salary credit
YESB67482770,Referral,In Progress,2024-06-06 00:00:00,KYC Pending
YESB24713248,Digital Campaign,Converted,2024-03-21 00:00:00,KYC Pending
YESB39474444,Referral,Lost,2024-07-12 00:00:00,Interested in HL
YESB96326803,Referral,Converted,2024-10-07 00:00:00,Called for FD
YESB31863662,Referral,Converted,2024-09-03 00:00:00,Called for FD
YESB35930962,Digital Campaign,In Progress,2024-01-20 00:00:00,Called for FD
YESB39737612,Walk-in,In Progress,2024-02-26 00:00:00,Called for FD
YESB73228717,Digital Campaign,Converted,2024-03-24 00:00:00,Wait for salary credit
YESB52265235,Walk-in,Converted,2024-10-07 00:00:00,Called for FD
YESB61012019,Walk-in,Lost,2024-03-26 00:00:00,Called for FD
YESB41398819,Walk-in,Converted,2024-08-25 00:00:00,Interested in HL
YESB42044187,Digital Campaign,In Progress,2024-07-26 00:00:00,Interested in HL
YESB18426867,Walk-in,Lost,2024-01-17 00:00:00,Interested in HL
YESB97198795,Walk-in,Lost,2024-03-09 00:00:00,Interested in HL
YESB16311574,Digital Campaign,Lost,2024-06-02 00:00:00,Called for FD
YESB34526307,Digital Campaign,Lost,2024-03-15 00:00:00,Wait for salary credit
YESB12125707,Referral,Lost,2024-05-18 00:00:00,Wait for salary credit
YESB53656784,Digital Campaign,In Progress,2024-02-12 00:00:00,Called for FD
YESB20476088,Referral,Converted,2024-12-17 00:00:00,Wait for salary credit
YESB68918421,Digital Campaign,In Progress,2024-01-23 00:00:00,KYC Pending
YESB65159457,Walk-in,In Progress,2024-11-24 00:00:00,Interested in HL
YESB90198367,Digital Campaign,Lost,2024-07-06 00:00:00,Interested in HL
YESB92307601,Referral,Lost,2024-01-31 00:00:00,KYC Pending
YESB78164438,Walk-in,Lost,2024-07-16 00:00:00,Called for FD
YESB48063696,Walk-in,Converted,2024-02-26 00:00:00,KYC Pending
YESB10665155,Walk-in,Lost,2024-04-23 00:00:00,Wait for salary credit
YESB82280598,Digital Campaign,Lost,2024-08-19 00:00:00,Interested in HL
YESB26292865,Walk-in,Lost,2024-01-27 00:00:00,Called for FD
YESB48967146,Referral,Converted,2024-03-18 00:00:00,Called for FD
YESB72240369,Digital Campaign,In Progress,2024-03-08 00:00:00,Wait for salary credit
YESB16552750,Referral,In Progress,2024-08-20 00:00:00,Interested in HL
YESB54909311,Referral,Converted,2024-03-03 00:00:00,Wait for salary credit
YESB48444882,Referral,Lost,2024-03-04 00:00:00,KYC Pending
YESB90463150,Referral,Lost,2024-09-30 00:00:00,Wait for salary credit
YESB85397189,Walk-in,Converted,2024-10-28 00:00:00,Interested in HL
YESB47511450,Digital Campaign,Lost,2024-08-25 00:00:00,Wait for salary credit
YESB75092273,Walk-in,In Progress,2024-04-17 00:00:00,Called for FD
YESB37834172,Referral,In Progress,2024-04-08 00:00:00,KYC Pending
YESB32857856,Walk-in,In Progress,2024-12-24 00:00:00,Interested in HL
YESB18707094,Referral,In Progress,2024-01-13 00:00:00,Interested in HL
YESB88995378,Digital Campaign,Lost,2024-06-20 00:00:00,KYC Pending
YESB23000812,Digital Campaign,Converted,2024-12-17 00:00:00,Called for FD
YESB85400193,Referral,Converted,2024-12-19 00:00:00,KYC Pending
YESB44239939,Referral,In Progress,2024-11-18 00:00:00,Wait for salary credit
YESB75660131,Walk-in,Lost,2024-02-24 00:00:00,KYC Pending
YESB90708452,Walk-in,Converted,2024-04-01 00:00:00,Called for FD
YESB31383665,Referral,Converted,2024-06-17 00:00:00,Wait for salary credit
YESB63201163,Walk-in,Converted,2024-12-25 00:00:00,Wait for salary credit
YESB15844905,Digital Campaign,In Progress,2024-10-21 00:00:00,Interested in HL
YESB47207947,Walk-in,In Progress,2024-07-12 00:00:00,Interested in HL
YESB35579895,Walk-in,In Progress,2024-12-14 00:00:00,KYC Pending
YESB55158384,Walk-in,Lost,2024-11-11 00:00:00,Interested in HL
YESB62543376,Digital Campaign,In Progress,2024-05-24 00:00:00,Wait for salary credit
YESB22843776,Walk-in,Converted,2024-03-01 00:00:00,Interested in HL
YESB38553086,Walk-in,Converted,2024-11-24 00:00:00,Interested in HL
YESB90255827,Referral,Converted,2024-07-02 00:00:00,Called for FD
YESB83514880,Referral,Lost,2024-12-14 00:00:00,Called for FD
YESB65662519,Digital Campaign,In Progress,2024-03-17 00:00:00,KYC Pending
YESB88733074,Digital Campaign,Converted,2024-05-21 00:00:00,Called for FD
YESB41341255,Digital Campaign,In Progress,2024-10-19 00:00:00,Called for FD
YESB67917577,Digital Campaign,In Progress,2024-01-12 00:00:00,Called for FD
YESB63297080,Walk-in,In Progress,2024-01-28 00:00:00,Wait for salary credit
YESB67006031,Walk-in,Converted,2024-12-17 00:00:00,Called for FD
YESB38382732,Referral,Lost,2024-03-27 00:00:00,KYC Pending
YESB20953881,Digital Campaign,Converted,2024-04-27 00:00:00,KYC Pending
YESB35308584,Referral,Converted,2024-03-05 00:00:00,KYC Pending
YESB95868719,Walk-in,Lost,2024-01-27 00:00:00,KYC Pending
YESB68074347,Digital Campaign,Converted,2024-01-14 00:00:00,KYC Pending
YESB72594927,Referral,Converted,2024-01-07 00:00:00,Interested in HL
YESB30085600,Digital Campaign,Converted,2024-02-13 00:00:00,Interested in HL
YESB62999850,Digital Campaign,Lost,2024-02-02 00:00:00,KYC Pending
YESB36311435,Walk-in,In Progress,2024-03-15 00:00:00,KYC Pending
YESB33860369,Walk-in,Converted,2024-08-29 00:00:00,Wait for salary credit
YESB95692286,Digital Campaign,In Progress,2024-05-25 00:00:00,Wait for salary credit
YESB34399794,Walk-in,In Progress,2024-12-04 00:00:00,Called for FD
YESB40400392,Digital Campaign,In Progress,2024-09-04 00:00:00,Wait for salary credit
YESB84895639,Walk-in,In Progress,2024-06-19 00:00:00,Wait for salary credit
YESB78662131,Walk-in,In Progress,2024-03-19 00:00:00,KYC Pending
YESB55347717,Referral,Converted,2024-05-01 00:00:00,Interested in HL
YESB17313472,Digital Campaign,Lost,2024-08-23 00:00:00,Interested in HL
YESB89914826,Walk-in,Converted,2024-08-01 00:00:00,Wait for salary credit
YESB83046541,Walk-in,Converted,2024-11-05 00:00:00,KYC Pending
YESB10146916,Digital Campaign,In Progress,2024-05-01 00:00:00,Interested in HL
YESB77322255,Digital Campaign,Converted,2024-02-26 00:00:00,Wait for salary credit
YESB70628088,Walk-in,Lost,2024-08-24 00:00:00,Wait for salary credit
YESB82942238,Walk-in,Converted,2024-12-20 00:00:00,Wait for salary credit
YESB64576531,Digital Campaign,Lost,2024-09-04 00:00:00,Wait for salary credit
YESB78002793,Walk-in,In Progress,2024-11-24 00:00:00,Called for FD
YESB57040981,Digital Campaign,Lost,2024-02-18 00:00:00,Interested in HL
YESB81687453,Digital Campaign,In Progress,2024-06-15 00:00:00,Called for FD
YESB37474806,Referral,Converted,2024-08-09 00:00:00,Called for FD
YESB35764886,Referral,In Progress,2024-04-11 00:00:00,KYC Pending
YESB90715226,Referral,In Progress,2024-11-07 00:00:00,Called for FD
YESB37766808,Digital Campaign,Converted,2024-09-15 00:00:00,Wait for salary credit
YESB64656980,Walk-in,Lost,2024-03-05 00:00:00,Called for FD
YESB86391355,Digital Campaign,Converted,2024-03-11 00:00:00,Interested in HL
YESB29963916,Digital Campaign,Lost,2024-06-04 00:00:00,KYC Pending
YESB86856935,Referral,In Progress,2024-02-03 00:00:00,KYC Pending
YESB87944573,Walk-in,Converted,2024-11-15 00:00:00,Called for FD
YESB45832351,Walk-in,Converted,2024-01-19 00:00:00,KYC Pending
YESB51781519,Walk-in,Lost,2024-10-07 00:00:00,Wait for salary credit
YESB55330916,Digital Campaign,Lost,2024-05-13 00:00:00,Called for FD
YESB60663418,Walk-in,In Progress,2024-12-07 00:00:00,Interested in HL
YESB12933107,Walk-in,Converted,2024-11-25 00:00:00,Called for FD
YESB66245406,Digital Campaign,Lost,2024-04-21 00:00:00,Wait for salary credit
YESB21657939,Walk-in,Lost,2024-11-28 00:00:00,KYC Pending
YESB88653026,Referral,Lost,2024-02-26 00:00:00,KYC Pending
YESB97937711,Walk-in,Lost,2024-10-02 00:00:00,Wait for salary credit
YESB42625722,Walk-in,In Progress,2024-03-09 00:00:00,Called for FD
YESB87582655,Referral,Converted,2024-09-19 00:00:00,KYC Pending
YESB85428889,Digital Campaign,In Progress,2024-11-02 00:00:00,Wait for salary credit
YESB54963236,Digital Campaign,In Progress,2024-07-24 00:00:00,Interested in HL
YESB86099896,Referral,Converted,2024-07-03 00:00:00,KYC Pending
YESB71561721,Digital Campaign,In Progress,2024-09-01 00:00:00,Called for FD
YESB64267404,Walk-in,Converted,2024-05-22 00:00:00,KYC Pending
YESB59124988,Referral,Converted,2024-03-04 00:00:00,KYC Pending
YESB38001614,Digital Campaign,Converted,2024-10-18 00:00:00,KYC Pending
YESB34522663,Digital Campaign,Converted,2024-04-26 00:00:00,Interested in HL
YESB63727619,Digital Campaign,In Progress,2024-01-25 00:00:00,KYC Pending
YESB22663246,Walk-in,Converted,2024-02-27 00:00:00,Wait for salary credit
YESB91856705,Walk-in,Converted,2024-08-11 00:00:00,Interested in HL
YESB83454890,Digital Campaign,Lost,2024-06-18 00:00:00,Called for FD
YESB26264661,Referral,In Progress,2024-02-19 00:00:00,KYC Pending
YESB26378780,Walk-in,Converted,2024-06-12 00:00:00,Called for FD
YESB44834929,Referral,Lost,2024-11-09 00:00:00,Wait for salary credit
YESB91560462,Referral,In Progress,2024-11-08 00:00:00,Called for FD
YESB60445894,Walk-in,Lost,2024-06-27 00:00:00,Interested in HL
YESB65427977,Digital Campaign,In Progress,2024-12-16 00:00:00,Interested in HL
YESB22274613,Walk-in,Converted,2024-04-19 00:00:00,Interested in HL
YESB78548283,Digital Campaign,Converted,2024-03-04 00:00:00,KYC Pending
YESB39753561,Referral,Converted,2024-04-27 00:00:00,Wait for salary credit
YESB11415888,Referral,In Progress,2024-11-24 00:00:00,Called for FD
YESB60034418,Walk-in,In Progress,2024-11-25 00:00:00,Called for FD
YESB97105553,Digital Campaign,Lost,2024-03-19 00:00:00,Wait for salary credit
YESB80402460,Walk-in,In Progress,2024-08-11 00:00:00,Wait for salary credit
YESB24019940,Referral,Lost,2024-12-30 00:00:00,Interested in HL
YESB41536791,Digital Campaign,Converted,2024-11-07 00:00:00,KYC Pending
YESB75493677,Walk-in,Converted,2024-07-30 00:00:00,Interested in HL
YESB20232498,Digital Campaign,Converted,2024-06-03 00:00:00,Wait for salary credit
YESB76302741,Referral,Lost,2024-02-02 00:00:00,Interested in HL
YESB57528377,Walk-in,Converted,2024-02-02 00:00:00,Interested in HL
YESB63371147,Referral,In Progress,2024-12-05 00:00:00,Wait for salary credit
YESB87254908,Referral,Lost,2024-09-29 00:00:00,Called for FD
YESB72310480,Walk-in,Converted,2024-07-30 00:00:00,Called for FD
YESB72029291,Digital Campaign,In Progress,2024-11-26 00:00:00,Wait for salary credit
